c2979_g1_i1	NvOr147	34.557	1173	327	1172	192	207	1.90e-79	246
c2979_g1_i1	NvOr150CTE	37.261	1173	314	1172	240	183	2.72e-74	232
c2979_g1_i1	NvOr153	36.391	1173	327	1172	192	199	5.44e-74	232
c2979_g1_i1	NvOr152PSE	40.458	1173	262	977	192	149	7.25e-73	224
c2979_g1_i1	NvOr145	36.890	1173	328	1172	192	199	1.23e-72	229
c2979_g1_i1	NvOr149	37.309	1173	327	1172	192	196	2.67e-71	225
c2979_g1_i1	NvOr146	37.500	1173	328	1172	192	197	1.26e-70	224
c2979_g1_i1	NvOr159	36.391	1173	327	1172	195	207	3.08e-68	217
c2979_g1_i1	NvOr168	34.337	1173	332	1172	189	212	1.16e-65	211
c2979_g1_i1	NvOr157	33.739	1173	329	1172	195	215	1.35e-65	210
c2979_g1_i1	NvOr170	32.727	1173	330	1172	195	218	2.09e-65	210
c2979_g1_i1	NvOr151	32.722	1173	327	1172	192	213	3.38e-65	209
c2979_g1_i1	NvOr156	35.650	1173	331	1172	195	205	2.13e-63	205
c2979_g1_i1	NvOr166	34.954	1173	329	1172	198	209	7.74e-63	203
c2979_g1_i1	NvOr154	34.954	1173	329	1172	195	211	1.64e-62	202
c2979_g1_i1	NvOr155INT	32.927	1173	328	1172	195	194	4.26e-61	198
c2979_g1_i1	HsOr305	34.906	1173	318	1139	195	200	8.01e-58	190
c2979_g1_i1	NvOr172PSE	38.000	1173	250	980	240	141	6.15e-57	186
c2979_g1_i1	LhOr337	33.123	1173	317	1142	195	208	1.64e-56	186
c2979_g1_i1	NvOr204	33.540	1173	322	1157	195	208	7.75e-56	185
c2979_g1_i1	LhOr253	31.646	1173	316	1133	195	211	2.15e-55	183
c2979_g1_i1	CfOr266	31.871	1173	342	1172	192	218	2.57e-54	181
c2979_g1_i1	LhOr252	34.185	1173	313	1133	195	205	4.91e-54	180
c2979_g1_i1	PbOr269	33.438	1173	317	1142	195	207	1.08e-53	179
c2979_g1_i1	HsOr370	30.058	1173	346	1172	192	223	1.20e-53	179
c2979_g1_i1	NvOr175	32.840	1173	338	1172	195	203	3.43e-53	178
c2979_g1_i1	NvOr167	32.931	1173	331	1172	207	213	6.55e-53	177
c2979_g1_i1	PbOr382	31.231	1173	333	1142	192	213	4.19e-52	175
c2979_g1_i1	CfOr360	34.277	1173	318	1139	195	202	7.47e-52	174
c2979_g1_i1	NvOr161	30.488	1173	328	1172	204	222	1.94e-51	173
c2979_g1_i1	LhOr245	32.817	1173	323	1103	189	197	8.16e-51	172
c2979_g1_i1	LhOr367	31.818	1173	330	1142	195	211	1.00e-50	171
c2979_g1_i1	AmOr104	33.438	1173	317	1133	195	203	3.28e-50	170
c2979_g1_i1	LhOr348	32.484	1173	314	1133	195	211	8.02e-50	169
c2979_g1_i1	CfOr392	31.832	1173	333	1163	195	212	9.59e-50	169
c2979_g1_i1	CfOr284	32.492	1173	317	1139	192	211	1.41e-49	168
c2979_g1_i1	CfOr300	32.523	1173	329	1148	195	211	1.84e-49	168
c2979_g1_i1	CfOr275	33.228	1173	316	1133	192	206	2.10e-49	168
c2979_g1_i1	PbOr381FIX	32.907	1173	313	1100	195	197	2.20e-49	168
c2979_g1_i1	CfOr330	31.975	1173	319	1142	195	210	2.84e-49	167
c2979_g1_i1	CfOr345	31.361	1173	338	1172	195	220	3.83e-49	167
c2979_g1_i1	CfOr283	31.861	1173	317	1133	192	210	3.94e-49	167
c2979_g1_i1	CfOr265	32.229	1173	332	1148	195	211	4.08e-49	167
c2979_g1_i1	LhOr365	31.629	1173	313	1100	195	203	6.13e-49	167
c2979_g1_i1	NvOr158	30.723	1173	332	1172	195	220	6.18e-49	167
c2979_g1_i1	PbOr268	31.646	1173	316	1130	195	205	8.08e-49	166
c2979_g1_i1	CfOr276	31.847	1173	314	1133	195	213	1.00e-48	166
c2979_g1_i1	NvOr211	30.864	1173	324	1166	195	215	1.01e-48	166
c2979_g1_i1	PbOr271	31.962	1173	316	1133	195	209	1.35e-48	166
c2979_g1_i1	LhOr361	32.615	1173	325	1133	195	202	3.30e-48	165
c2979_g1_i1	LhOr246	30.448	1173	335	1142	195	212	4.52e-48	165
c2979_g1_i1	CfOr388	30.699	1173	329	1133	192	206	7.43e-48	164
c2979_g1_i1	NvOr162	32.099	1173	324	1142	195	208	9.00e-48	164
c2979_g1_i1	HsOr362	30.255	1173	314	1133	195	217	9.48e-48	163
c2979_g1_i1	PbOr372	30.818	1173	318	1133	195	215	1.78e-47	163
c2979_g1_i1	CfOr282	31.546	1173	317	1133	192	210	2.21e-47	162
c2979_g1_i1	LhOr347	31.975	1173	319	1133	192	207	3.86e-47	162
c2979_g1_i1	AmOr105	31.908	1173	304	1100	192	205	4.17e-47	162
c2979_g1_i1	CfOr267	29.231	1173	325	1103	195	208	5.46e-47	162
c2979_g1_i1	PbOr380	32.903	1173	310	1100	195	200	7.69e-47	161
c2979_g1_i1	LhOr256	30.599	1173	317	1133	195	214	7.77e-47	161
c2979_g1_i1	HsOr261	30.650	1173	323	1115	195	205	1.05e-46	161
c2979_g1_i1	LhOr366	31.790	1173	324	1133	195	209	1.10e-46	161
c2979_g1_i1	LhOr249	31.447	1173	318	1133	195	212	1.32e-46	160
c2979_g1_i1	PbOr377	33.750	1173	320	1115	195	197	1.32e-46	160
c2979_g1_i1	NvOr203	29.052	1173	327	1172	195	225	1.59e-46	160
c2979_g1_i1	PbOr272	29.781	1173	319	1133	192	212	1.88e-46	160
c2979_g1_i1	LhOr340FIX	30.892	1173	314	1133	195	216	1.92e-46	160
c2979_g1_i1	AmOr112	30.599	1173	317	1145	195	217	3.58e-46	159
c2979_g1_i1	LhOr254FIX	28.481	1173	316	1133	195	222	5.68e-46	159
c2979_g1_i1	PbOr245FIX	30.341	1173	323	1136	207	199	5.91e-46	159
c2979_g1_i1	PbOr274	31.034	1173	319	1139	192	211	5.96e-46	159
c2979_g1_i1	LhOr362FIX	31.003	1173	329	1133	192	207	7.00e-46	159
c2979_g1_i1	LhOr363	30.303	1173	330	1133	195	208	1.61e-45	158
c2979_g1_i1	CfOr391	30.696	1173	316	1133	195	213	1.77e-45	157
c2979_g1_i1	PbOr261	32.087	1173	321	1139	195	207	1.90e-45	157
c2979_g1_i1	LhOr341	29.393	1173	313	1133	195	221	2.20e-45	157
c2979_g1_i1	PbOr262	32.087	1173	321	1139	195	205	2.24e-45	157
c2979_g1_i1	HsOr262	30.818	1173	318	1130	192	215	2.71e-45	157
c2979_g1_i1	LhOr339FIX	29.936	1173	314	1133	195	219	3.13e-45	157
c2979_g1_i1	HsOr260	28.402	1173	338	1145	195	218	4.21e-45	157
c2979_g1_i1	LhOr364FIX	31.098	1173	328	1133	195	206	4.50e-45	157
c2979_g1_i1	PbOr374	29.179	1173	329	1133	192	215	1.13e-44	155
c2979_g1_i1	HsOr343	29.102	1173	323	1133	195	212	1.60e-44	155
c2979_g1_i1	CfOr298	30.124	1173	322	1133	192	209	1.72e-44	155
c2979_g1_i1	LhOr342	30.476	1173	315	1133	195	217	2.16e-44	154
c2979_g1_i1	NvOr165JOI	30.864	1173	324	1142	195	212	2.43e-44	155
c2979_g1_i1	NvOr216	32.416	1173	327	1157	195	214	2.57e-44	155
c2979_g1_i1	PbOr373FIX	29.664	1173	327	1133	195	209	2.92e-44	154
c2979_g1_i1	CfOr285	29.245	1173	318	1142	192	222	3.11e-44	154
c2979_g1_i1	CfOr292	31.034	1173	319	1139	192	215	3.56e-44	154
c2979_g1_i1	PbOr246	29.102	1173	323	1136	207	203	3.79e-44	154
c2979_g1_i1	NvOr163	30.793	1173	328	1142	195	207	3.79e-44	154
c2979_g1_i1	PbOr260FIX	30.124	1173	322	1142	195	211	3.87e-44	154
c2979_g1_i1	LhOr338	30.915	1173	317	1139	192	217	4.07e-44	154
c2979_g1_i1	LhOr356	29.206	1173	315	1106	195	212	5.15e-44	154
c2979_g1_i1	CfOr299	29.338	1173	317	1133	195	220	5.21e-44	154
c2979_g1_i1	CfOr289	30.408	1173	319	1139	192	214	7.84e-44	153
c2979_g1_i1	NvOr160	29.341	1173	334	1172	195	228	7.96e-44	153
c2979_g1_i1	PbOr263	29.412	1173	306	1103	195	211	9.26e-44	153
c2979_g1_i1	CfOr395	31.447	1173	318	1133	195	209	1.04e-43	152
c2979_g1_i1	LhOr349	31.098	1173	328	1139	192	207	1.58e-43	152
c2979_g1_i1	PbOr301	29.073	1173	313	1118	195	214	1.91e-43	152
c2979_g1_i1	LhOr326	28.923	1173	325	1133	195	210	1.97e-43	152
c2979_g1_i1	HsOr256	30.769	1173	312	1103	192	201	2.33e-43	152
c2979_g1_i1	CfOr286	29.467	1173	319	1142	189	220	2.99e-43	151
c2979_g1_i1	CfOr346	32.164	1173	342	1148	195	206	3.46e-43	152
c2979_g1_i1	NvOr202	32.615	1173	325	1160	195	203	3.68e-43	151
c2979_g1_i1	CfOr287	29.755	1173	326	1151	192	218	3.71e-43	151
c2979_g1_i1	HsOr358	28.916	1173	332	1172	192	226	5.74e-43	150
c2979_g1_i1	AmOr99	30.159	1173	315	1133	192	218	7.59e-43	150
c2979_g1_i1	CfOr281	31.288	1173	326	1151	192	215	9.93e-43	150
c2979_g1_i1	CfOr297	32.812	1173	320	1139	195	203	1.25e-42	150
c2979_g1_i1	CfOr273	29.595	1173	321	1133	195	215	1.59e-42	150
c2979_g1_i1	LhOr263	30.573	1173	314	1130	195	211	1.76e-42	149
c2979_g1_i1	CfOr390	30.476	1173	315	1133	195	215	1.94e-42	149
c2979_g1_i1	PbOr278PSE	30.275	1173	327	1169	192	218	3.52e-42	149
c2979_g1_i1	LhOr250	24.918	1173	305	1103	189	226	3.85e-42	149
c2979_g1_i1	HsOr344	28.097	1173	331	1148	195	213	4.35e-42	148
c2979_g1_i1	HsOr245	28.387	1173	310	1106	195	212	7.45e-42	148
c2979_g1_i1	NvOr195	29.042	1173	334	1163	195	220	1.06e-41	147
c2979_g1_i1	HsOr363	28.707	1173	317	1133	195	218	1.14e-41	147
c2979_g1_i1	HsOr353	30.380	1173	316	1133	192	216	1.21e-41	147
c2979_g1_i1	HsOr244	29.936	1173	314	1130	195	213	1.24e-41	147
c2979_g1_i1	NvOr217	32.934	1173	334	1172	204	210	1.33e-41	147
c2979_g1_i1	AmOr100P	30.488	1173	328	1127	195	198	1.72e-41	147
c2979_g1_i1	PbOr258FIX	27.869	1173	305	1103	189	219	2.68e-41	146
c2979_g1_i1	NvOr164PSE	35.294	1173	272	971	195	153	3.18e-41	143
c2979_g1_i1	PbOr273	28.750	1173	320	1133	195	213	3.22e-41	146
c2979_g1_i1	CfOr389	29.969	1173	327	1133	195	208	3.54e-41	146
c2979_g1_i1	CfOr280	31.481	1173	324	1142	189	211	4.23e-41	145
c2979_g1_i1	NvOr174PSE	28.487	1173	337	1172	195	219	5.15e-41	145
c2979_g1_i1	PbOr257FC	29.210	1173	291	1103	237	203	9.49e-41	144
c2979_g1_i1	PbOr270	28.097	1173	331	1163	192	224	1.05e-40	144
c2979_g1_i1	CfOr279	30.128	1173	312	1106	192	205	1.79e-40	144
c2979_g1_i1	PbOr259	27.869	1173	305	1103	189	219	2.53e-40	144
c2979_g1_i1	LhOr346	28.571	1173	315	1133	195	223	4.39e-40	143
c2979_g1_i1	HsOr355	29.739	1173	306	1100	192	210	4.65e-40	143
c2979_g1_i1	LhOr239	27.027	1173	333	1130	192	223	4.84e-40	143
c2979_g1_i1	PbOr264	26.667	1173	315	1133	195	229	5.73e-40	143
c2979_g1_i1	PbOr244	27.619	1173	315	1130	192	222	6.23e-40	142
c2979_g1_i1	HsOr243	26.875	1173	320	1133	195	227	6.69e-40	142
c2979_g1_i1	PbOr302FIX	28.662	1173	314	1118	195	214	8.42e-40	142
c2979_g1_i1	CfOr354	29.283	1173	321	1118	195	203	1.07e-39	142
c2979_g1_i1	HsOr357	30.031	1173	323	1133	192	208	1.12e-39	142
c2979_g1_i1	HsOr359	29.321	1173	324	1133	192	209	1.17e-39	142
c2979_g1_i1	PbOr279	27.619	1173	315	1133	192	218	1.71e-39	141
c2979_g1_i1	PbOr248FIX	27.707	1173	314	1130	195	225	1.96e-39	141
c2979_g1_i1	PbOr250	29.102	1173	323	1130	192	212	1.97e-39	141
c2979_g1_i1	LhOr360FIX	28.797	1173	316	1106	195	210	2.71e-39	141
c2979_g1_i1	LhOr343	28.662	1173	314	1133	195	223	2.85e-39	140
c2979_g1_i1	NvOr192	28.955	1173	335	1130	189	203	4.15e-39	140
c2979_g1_i1	PbOr233	30.818	1173	318	1130	192	211	4.95e-39	140
c2979_g1_i1	CfOr341	30.063	1173	316	1130	195	210	4.99e-39	140
c2979_g1_i1	LhOr345	28.391	1173	317	1133	195	220	5.20e-39	140
c2979_g1_i1	CfOr290	30.247	1173	324	1139	192	215	1.05e-38	139
c2979_g1_i1	HsOr360	29.283	1173	321	1136	195	213	1.15e-38	139
c2979_g1_i1	PbOr241	28.659	1173	328	1130	189	210	1.42e-38	139
c2979_g1_i1	PbOr267	29.524	1173	315	1103	195	197	1.67e-38	139
c2979_g1_i1	NvOr176PSE	30.128	1173	312	1109	189	170	1.81e-38	137
c2979_g1_i1	CfOr291	27.273	1173	319	1139	204	223	2.26e-38	138
c2979_g1_i1	CfOr355	30.000	1173	320	1118	195	202	2.42e-38	138
c2979_g1_i1	LhOr257	27.726	1173	321	1133	195	218	2.42e-38	138
c2979_g1_i1	LhOr316	29.193	1173	322	1130	195	210	3.28e-38	138
c2979_g1_i1	PbOr237	28.527	1173	319	1130	195	220	6.40e-38	137
c2979_g1_i1	LhOr240	26.866	1173	335	1130	192	223	6.51e-38	137
c2979_g1_i1	PbOr247	27.937	1173	315	1133	192	220	8.26e-38	137
c2979_g1_i1	HsOr364	27.564	1173	312	1109	195	213	8.85e-38	137
c2979_g1_i1	CfOr396	25.000	1173	320	1133	195	229	9.81e-38	137
c2979_g1_i1	LhOr358	27.660	1173	329	1148	195	227	1.50e-37	136
c2979_g1_i1	LhOr317	26.875	1173	320	1133	195	223	2.23e-37	135
c2979_g1_i1	HsOr356	29.721	1173	323	1139	192	213	2.89e-37	135
c2979_g1_i1	AmOr101	29.299	1173	314	1133	195	220	3.55e-37	135
c2979_g1_i1	AmOr140N	28.221	1173	326	1115	189	215	3.95e-37	134
c2979_g1_i1	HsOr313	26.074	1173	326	1133	195	217	4.94e-37	135
c2979_g1_i1	NvOr173	28.049	1173	328	1157	195	223	5.04e-37	135
c2979_g1_i1	HsOr361	28.235	1173	340	1163	195	212	6.01e-37	134
c2979_g1_i1	LhOr355	28.037	1173	321	1070	153	204	6.70e-37	135
c2979_g1_i1	LhOr262	29.677	1173	310	1103	195	203	7.16e-37	134
c2979_g1_i1	PbOr239PSE	29.012	1173	324	1139	192	220	8.22e-37	134
c2979_g1_i1	NvOr201	26.899	1173	316	1139	195	226	9.00e-37	134
c2979_g1_i1	PbOr371PSE	29.355	1173	310	1100	195	204	9.10e-37	134
c2979_g1_i1	HsOr258	29.394	1173	330	1172	189	229	1.35e-36	133
c2979_g1_i1	NvOr207	25.532	1173	329	1172	198	238	1.64e-36	133
c2979_g1_i1	PbOr280	26.518	1173	313	1121	192	222	2.47e-36	133
c2979_g1_i1	NvOr198	26.844	1173	339	1172	195	219	3.15e-36	132
c2979_g1_i1	AmOr102	29.245	1173	318	1133	195	214	3.18e-36	133
c2979_g1_i1	PbOr275	27.586	1173	319	1139	192	222	4.86e-36	132
c2979_g1_i1	NvOr213PSE	28.526	1173	312	1112	204	210	4.89e-36	132
c2979_g1_i1	PbOr240	29.341	1173	334	1172	195	226	5.54e-36	132
c2979_g1_i1	PbOr277FIX	27.160	1173	324	1139	192	219	6.36e-36	132
c2979_g1_i1	PbOr251	26.537	1173	309	1106	195	218	6.50e-36	132
c2979_g1_i1	NvOr301FIX	26.769	1173	325	1157	195	234	8.68e-36	132
c2979_g1_i1	HsOr368	26.235	1173	324	1154	195	232	1.07e-35	131
c2979_g1_i1	AmOr103	32.653	1173	245	920	195	158	1.12e-35	131
c2979_g1_i1	PbOr319	27.811	1173	338	1172	195	219	1.19e-35	131
c2979_g1_i1	HsOr367	27.829	1173	327	1133	195	211	1.56e-35	130
c2979_g1_i1	CfOr365	27.692	1173	325	1130	192	216	1.59e-35	130
c2979_g1_i1	HsOr352	30.573	1173	314	1133	204	210	1.61e-35	130
c2979_g1_i1	HsOr257	30.530	1173	321	1130	189	207	1.62e-35	130
c2979_g1_i1	LhOr357	28.704	1173	324	1133	195	220	1.66e-35	131
c2979_g1_i1	HsOr365	27.331	1173	311	1118	195	221	3.06e-35	130
c2979_g1_i1	HsOr314	28.923	1173	325	1139	195	211	3.68e-35	129
c2979_g1_i1	PbOr252	25.566	1173	309	1106	192	223	4.08e-35	129
c2979_g1_i1	CfOr366	27.246	1173	334	1130	192	206	6.69e-35	129
c2979_g1_i1	CfOr356	26.462	1173	325	1139	195	221	7.06e-35	129
c2979_g1_i1	HsOr375	27.463	1173	335	1130	192	217	7.47e-35	129
c2979_g1_i1	NvOr194	29.970	1173	337	1163	195	217	8.20e-35	129
c2979_g1_i1	HsOr311	28.115	1173	313	1133	204	211	8.87e-35	127
c2979_g1_i1	AmOr108	29.677	1173	310	1115	195	212	9.29e-35	129
c2979_g1_i1	AmOr107	29.595	1173	321	1145	195	218	1.20e-34	128
c2979_g1_i1	PbOr254	25.316	1173	316	1133	189	233	1.74e-34	128
c2979_g1_i1	NvOr191	29.063	1173	320	1115	195	202	2.22e-34	127
c2979_g1_i1	PbOr303	27.566	1173	341	1166	195	215	4.71e-34	127
c2979_g1_i1	LhOr235	30.547	1173	311	1100	192	205	4.76e-34	127
c2979_g1_i1	LhOr242	26.562	1173	320	1130	189	229	4.88e-34	127
c2979_g1_i1	NvOr196	29.070	1173	344	1166	195	205	5.02e-34	127
c2979_g1_i1	LhOr243	31.250	1173	224	857	189	152	5.49e-34	127
c2979_g1_i1	HsOr376	26.154	1173	325	1130	195	226	6.76e-34	126
c2979_g1_i1	CfOr296	25.672	1173	335	1133	189	218	1.02e-33	126
c2979_g1_i1	HsOr246	28.660	1173	321	1166	234	218	1.08e-33	124
c2979_g1_i1	AmOr111	29.032	1173	310	1115	195	214	1.28e-33	125
c2979_g1_i1	HsOr308	25.806	1173	310	1115	195	226	1.42e-33	125
c2979_g1_i1	CfOr272	25.312	1173	320	1136	192	232	2.19e-33	125
c2979_g1_i1	PbOr234	27.586	1173	319	1130	192	220	2.28e-33	125
c2979_g1_i1	HsOr366	26.948	1173	308	1109	195	219	2.39e-33	124
c2979_g1_i1	LhOr244	27.077	1173	325	1130	189	223	2.74e-33	125
c2979_g1_i1	HsOr341	28.254	1173	315	1115	195	212	3.32e-33	124
c2979_g1_i1	NvOr169INT	27.273	1173	286	1100	246	203	3.47e-33	123
c2979_g1_i1	PbOr309	26.837	1173	313	1106	195	215	4.28e-33	124
c2979_g1_i1	PbOr266	26.364	1173	330	1166	195	234	8.60e-33	123
c2979_g1_i1	AmOr110F	28.571	1173	308	1115	195	217	1.05e-32	123
c2979_g1_i1	LhOr261	26.625	1173	323	1130	195	224	1.06e-32	123
c2979_g1_i1	LhOr238	28.750	1173	320	1130	192	214	1.07e-32	123
c2979_g1_i1	PbOr256PSE	26.687	1173	326	1118	189	200	1.72e-32	122
c2979_g1_i1	PbOr366FP	29.252	1173	294	1055	195	196	2.19e-32	122
c2979_g1_i1	NvOr180	28.528	1173	326	1127	204	199	3.00e-32	122
c2979_g1_i1	AmOr97N	28.115	1173	313	1133	195	216	3.28e-32	121
c2979_g1_i1	PbOr255	23.701	1173	308	1103	189	230	3.56e-32	121
c2979_g1_i1	HsOr303	31.707	1173	246	1100	381	155	3.64e-32	120
c2979_g1_i1	AmOr109	30.000	1173	310	1115	195	211	4.28e-32	121
c2979_g1_i1	AmOr106	28.479	1173	309	1115	195	216	5.58e-32	121
c2979_g1_i1	PbOr320	27.331	1173	311	1133	213	219	5.67e-32	121
c2979_g1_i1	CfOr399	27.653	1173	311	1112	195	216	6.69e-32	120
c2979_g1_i1	LhOr234	29.126	1173	309	1100	195	210	9.44e-32	120
c2979_g1_i1	CfOr397	27.812	1173	320	1133	195	215	1.10e-31	120
c2979_g1_i1	PbOr253	23.270	1173	318	1133	192	237	1.16e-31	120
c2979_g1_i1	NvOr199PSE	25.641	1173	312	1115	195	209	1.35e-31	119
c2979_g1_i1	CfOr384	28.205	1173	312	1100	195	206	1.48e-31	119
c2979_g1_i1	PbOr369FNC	31.274	1173	259	1133	378	171	1.87e-31	117
c2979_g1_i1	PbOr242	25.472	1173	318	1130	192	228	1.87e-31	119
c2979_g1_i1	LhOr232	26.176	1173	340	1163	192	223	2.59e-31	119
c2979_g1_i1	CfOr406	25.526	1173	333	1172	189	235	2.70e-31	119
c2979_g1_i1	NvOr171PSE	29.918	1173	244	1139	426	162	2.88e-31	116
c2979_g1_i1	CfOr270	27.083	1173	336	1130	192	208	3.10e-31	119
c2979_g1_i1	NvOr193	28.349	1173	321	1133	195	221	3.64e-31	119
c2979_g1_i1	LhOr325	28.086	1173	324	1133	195	214	4.16e-31	119
c2979_g1_i1	LhOr241	23.899	1173	318	1130	189	238	4.27e-31	119
c2979_g1_i1	LhOr327	26.250	1173	320	1133	195	224	4.55e-31	118
c2979_g1_i1	LhOr315	27.900	1173	319	1133	195	216	4.89e-31	118
c2979_g1_i1	HsOr324	27.576	1173	330	1172	192	228	6.06e-31	118
c2979_g1_i1	LhOr330	26.048	1173	334	1133	195	207	6.33e-31	118
c2979_g1_i1	HsOr338	28.296	1173	311	1079	195	203	9.18e-31	117
c2979_g1_i1	PbOr365FIX	26.688	1173	311	1103	195	215	9.29e-31	117
c2979_g1_i1	HsOr312	28.840	1173	319	1082	195	190	9.47e-31	117
c2979_g1_i1	LhOr260FIX	25.155	1173	322	1130	189	232	1.14e-30	117
c2979_g1_i1	CfOr268	26.349	1173	315	1142	216	220	1.15e-30	117
c2979_g1_i1	HsOr255	26.603	1173	312	1100	192	212	1.50e-30	115
c2979_g1_i1	HsOr335	26.646	1173	319	1112	195	210	1.57e-30	117
c2979_g1_i1	LhOr322	28.616	1173	318	1103	195	199	1.90e-30	117
c2979_g1_i1	PbOr286NTE	27.848	1173	316	1115	195	212	2.05e-30	115
c2979_g1_i1	HsOr342	27.356	1173	329	1133	195	212	2.26e-30	116
c2979_g1_i1	HsOr329	24.074	1173	324	1139	195	230	2.33e-30	116
c2979_g1_i1	PbOr313FIX	26.498	1173	317	1112	195	215	3.47e-30	116
c2979_g1_i1	PbOr312FIX	26.774	1173	310	1112	195	223	3.98e-30	116
c2979_g1_i1	AmOr113	27.215	1173	316	1133	195	222	6.44e-30	115
c2979_g1_i1	LhOr334	26.384	1173	307	1103	195	221	7.33e-30	115
c2979_g1_i1	HsOr325	25.723	1173	311	1133	213	224	8.68e-30	115
c2979_g1_i1	CfOr338	26.367	1173	311	1106	195	212	2.07e-29	114
c2979_g1_i1	LhOr331	24.214	1173	318	1130	195	231	2.25e-29	114
